Date_reporting,index,Unnamed: 0,Wallonië,België,Vlaanderen,Brussel
2020-06-27,13,TOTAAL,3367,9732,4886,1479
2020-06-27,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-06-27,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-06-27,16,Gerapporteerde sterfgevallen in de periode van 17 juni tot 23 juni,0,0,0,0
2020-06-27,18,Plaats van overlijden,0,0,0,0
2020-06-27,20,Ziekenhuis,9,33,16,8
2020-06-27,21,Bevestigde gevallen,8,31,16,7
2020-06-27,22,Mogelijke gevallen,1,2,0,1
2020-06-27,23,Woonzorgcentrum,1,10,7,2
2020-06-27,24,Bevestigde gevallen,1,8,6,1
2020-06-27,25,Mogelijke gevallen,0,2,1,1
2020-06-27,26,Andere residentiële,0,0,0,0
2020-06-27,28,collectiviteiten,0,0,0,0
2020-06-27,29,Thuis en andere,0,0,0,0
2020-06-27,30,Onbekend,0,0,0,0
2020-06-27,31,TOTAAL,10,43,23,10
2020-06-30,0,Plaats van overlijden,0,0,0,0
2020-06-30,2,Ziekenhuis,1767,4761,2161,833
2020-06-30,3,Bevestigde gevallen,1660,4526,2065,801
2020-06-30,4,Mogelijke gevallen,107,235,96,32
2020-06-30,5,Woonzorgcentrum,1559,4864,2664,641
2020-06-30,6,Bevestigde gevallen,427,1287,650,210
2020-06-30,7,Mogelijke gevallen,1132,3577,2014,431
2020-06-30,8,Andere residentiële,0,0,0,0
2020-06-30,10,collectiviteiten,0,0,0,0
2020-06-30,11,Thuis en andere,31,56,19,6
2020-06-30,12,Onbekend,0,19,19,0
2020-06-30,13,TOTAAL,3376,9747,4890,1481
2020-06-30,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-06-30,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-06-30,16,Gerapporteerde sterfgevallen in de periode van 20 juni tot 26 juni,0,0,0,0
2020-06-30,18,Plaats van overlijden,0,0,0,0
2020-06-30,20,Ziekenhuis,11,29,12,6
2020-06-30,21,Bevestigde gevallen,9,26,12,5
2020-06-30,22,Mogelijke gevallen,2,3,0,1
2020-06-30,23,Woonzorgcentrum,2,9,6,1
2020-06-30,24,Bevestigde gevallen,2,6,4,0
2020-06-30,25,Mogelijke gevallen,0,3,2,1
2020-06-30,26,Andere residentiële,0,0,0,0
2020-06-30,28,collectiviteiten,0,0,0,0
2020-06-30,29,Thuis en andere,0,0,0,0
2020-06-30,30,Onbekend,0,0,0,0
2020-06-30,31,TOTAAL,13,38,18,7
2020-07-01,0,Plaats van overlijden,0,0,0,0
2020-07-01,2,Ziekenhuis,1769,4766,2162,835
2020-07-01,3,Bevestigde gevallen,1662,4531,2066,803
2020-07-01,4,Mogelijke gevallen,107,235,96,32
2020-07-01,5,Woonzorgcentrum,1560,4866,2665,641
2020-07-01,6,Bevestigde gevallen,428,1289,651,210
2020-07-01,7,Mogelijke gevallen,1132,3577,2014,431
2020-07-01,8,Andere residentiële,0,0,0,0
2020-07-01,10,collectiviteiten,0,0,0,0
2020-07-01,11,Thuis en andere,31,56,19,6
2020-07-01,12,Onbekend,0,19,19,0
2020-07-01,13,TOTAAL,3379,9754,4892,1483
2020-07-01,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-01,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-01,16,Gerapporteerde sterfgevallen in de periode van 21 juni tot 27 juni,0,0,0,0
2020-07-01,18,Plaats van overlijden,0,0,0,0
2020-07-01,20,Ziekenhuis,11,32,14,7
2020-07-01,21,Bevestigde gevallen,9,27,13,5
2020-07-01,22,Mogelijke gevallen,2,5,1,2
2020-07-01,23,Woonzorgcentrum,2,9,6,1
2020-07-01,24,Bevestigde gevallen,2,6,4,0
2020-07-01,25,Mogelijke gevallen,0,3,2,1
2020-07-01,26,Andere residentiële,0,0,0,0
2020-07-01,28,collectiviteiten,0,0,0,0
2020-07-01,29,Thuis en andere,0,0,0,0
2020-07-01,30,Onbekend,0,0,0,0
2020-07-01,31,TOTAAL,13,41,20,8
2020-07-02,0,Plaats van overlijden,0,0,0,0
2020-07-02,2,Ziekenhuis,1771,4772,2165,836
2020-07-02,3,Bevestigde gevallen,1664,4536,2068,804
2020-07-02,4,Mogelijke gevallen,107,236,97,32
2020-07-02,5,Woonzorgcentrum,1561,4867,2665,641
2020-07-02,6,Bevestigde gevallen,429,1290,651,210
2020-07-02,7,Mogelijke gevallen,1132,3577,2014,431
2020-07-02,8,Andere residentiële,0,0,0,0
2020-07-02,10,collectiviteiten,0,0,0,0
2020-07-02,11,Thuis en andere,31,56,19,6
2020-07-02,12,Onbekend,0,19,19,0
2020-07-02,13,TOTAAL,3382,9761,4895,1484
2020-07-02,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-02,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-02,16,Gerapporteerde sterfgevallen in de periode van 22 juni tot 28 juni,0,0,0,0
2020-07-02,18,Plaats van overlijden,0,0,0,0
2020-07-02,20,Ziekenhuis,12,30,13,5
2020-07-02,21,Bevestigde gevallen,10,25,12,3
2020-07-02,22,Mogelijke gevallen,2,5,1,2
2020-07-02,23,Woonzorgcentrum,3,8,4,1
2020-07-02,24,Bevestigde gevallen,3,5,2,0
2020-07-02,25,Mogelijke gevallen,0,3,2,1
2020-07-02,26,Andere residentiële,0,0,0,0
2020-07-02,28,collectiviteiten,0,0,0,0
2020-07-02,29,Thuis en andere,0,0,0,0
2020-07-02,30,Onbekend,0,0,0,0
2020-07-02,31,TOTAAL,15,38,17,6
2020-07-03,0,Plaats van overlijden,0,0,0,0
2020-07-03,2,Ziekenhuis,1772,4774,2166,836
2020-07-03,3,Bevestigde gevallen,1665,4538,2069,804
2020-07-03,4,Mogelijke gevallen,107,236,97,32
2020-07-03,5,Woonzorgcentrum,1563,4869,2665,641
2020-07-03,6,Bevestigde gevallen,429,1290,651,210
2020-07-03,7,Mogelijke gevallen,1134,3579,2014,431
2020-07-03,8,Andere residentiële,0,0,0,0
2020-07-03,10,collectiviteiten,0,0,0,0
2020-07-03,11,Thuis en andere,31,56,19,6
2020-07-03,12,Onbekend,0,19,19,0
2020-07-03,13,TOTAAL,3385,9765,4896,1484
2020-07-03,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-03,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-03,16,Gerapporteerde sterfgevallen in de periode van 23 juni tot 29 juni,0,0,0,0
2020-07-03,18,Plaats van overlijden,0,0,0,0
2020-07-03,20,Ziekenhuis,10,23,9,4
2020-07-03,21,Bevestigde gevallen,9,20,8,3
2020-07-03,22,Mogelijke gevallen,1,3,1,1
2020-07-03,23,Woonzorgcentrum,2,6,3,1
2020-07-03,24,Bevestigde gevallen,2,3,1,0
2020-07-03,25,Mogelijke gevallen,0,3,2,1
2020-07-03,26,Andere residentiële,0,0,0,0
2020-07-03,28,collectiviteiten,0,0,0,0
2020-07-03,29,Thuis en andere,0,0,0,0
2020-07-03,30,Onbekend,0,0,0,0
2020-07-03,31,TOTAAL,12,29,12,5
2020-07-04,0,Plaats van overlijden,0,0,0,0
2020-07-04,2,Ziekenhuis,1775,4780,2169,836
2020-07-04,3,Bevestigde gevallen,1668,4543,2071,804
2020-07-04,4,Mogelijke gevallen,107,237,98,32
2020-07-04,5,Woonzorgcentrum,1563,4869,2665,641
2020-07-04,6,Bevestigde gevallen,429,1290,651,210
2020-07-04,7,Mogelijke gevallen,1134,3579,2014,431
2020-07-04,8,Andere residentiële,0,0,0,0
2020-07-04,10,collectiviteiten,0,0,0,0
2020-07-04,11,Thuis en andere,31,56,19,6
2020-07-04,12,Onbekend,0,19,19,0
2020-07-04,13,TOTAAL,3388,9771,4899,1484
2020-07-04,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-04,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-04,16,Gerapporteerde sterfgevallen in de periode van 24 juni tot 30 juni,0,0,0,0
2020-07-04,18,Plaats van overlijden,0,0,0,0
2020-07-04,20,Ziekenhuis,13,29,11,5
2020-07-04,21,Bevestigde gevallen,12,25,9,4
2020-07-04,22,Mogelijke gevallen,1,4,2,1
2020-07-04,23,Woonzorgcentrum,2,4,2,0
2020-07-04,24,Bevestigde gevallen,2,3,1,0N/A
2020-07-04,25,Mogelijke gevallen,0,1,1,0N/A
2020-07-04,26,Andere residentiële,0,0,0,0
2020-07-04,28,collectiviteiten,0,0,0,0
2020-07-04,29,Thuis en andere,0,0,0,0
2020-07-04,30,Onbekend,0,0,0,0
2020-07-04,31,TOTAAL,15,33,13,5
2020-07-07,0,Plaats van overlijden,0,0,0,0
2020-07-07,2,Ziekenhuis,1776,4784,2172,836
2020-07-07,3,Bevestigde gevallen,1669,4547,2074,804
2020-07-07,4,Mogelijke gevallen,107,237,98,32
2020-07-07,5,Woonzorgcentrum,1562,4868,2665,641
2020-07-07,6,Bevestigde gevallen,429,1290,651,210
2020-07-07,7,Mogelijke gevallen,1133,3578,2014,431
2020-07-07,8,Andere residentiële,0,0,0,0
2020-07-07,10,collectiviteiten,0,0,0,0
2020-07-07,11,Thuis en andere,31,56,19,6
2020-07-07,12,Onbekend,0,19,19,0
2020-07-07,13,TOTAAL,3388,9774,4902,1484
2020-07-07,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-07,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-07,16,Gerapporteerde sterfgevallen in de periode van 27 juni tot 3 juli,0,0,0,0
2020-07-07,18,Plaats van overlijden,0,0,0,0
2020-07-07,20,Ziekenhuis,12,29,12,5
2020-07-07,21,Bevestigde gevallen,12,25,9,4
2020-07-07,22,Mogelijke gevallen,0,4,3,1
2020-07-07,23,Woonzorgcentrum,2,3,1,0
2020-07-07,24,Bevestigde gevallen,2,3,1,0N/A
2020-07-07,25,Mogelijke gevallen,0,0,0,0N/A
2020-07-07,26,Andere residentiële,0,0,0,0
2020-07-07,28,collectiviteiten,0,0,0,0
2020-07-07,29,Thuis en andere,0,0,0,0
2020-07-07,30,Onbekend,0,0,0,0
2020-07-07,31,TOTAAL,14,32,13,5
2020-07-08,0,Plaats van overlijden,0,0,0,0
2020-07-08,2,Ziekenhuis,1776,4784,2172,836
2020-07-08,3,Bevestigde gevallen,1669,4547,2074,804
2020-07-08,4,Mogelijke gevallen,107,237,98,32
2020-07-08,5,Woonzorgcentrum,1563,4870,2665,642
2020-07-08,6,Bevestigde gevallen,430,1291,651,210
2020-07-08,7,Mogelijke gevallen,1133,3579,2014,432
2020-07-08,8,Andere residentiële,0,0,0,0
2020-07-08,10,collectiviteiten,0,0,0,0
2020-07-08,11,Thuis en andere,31,56,19,6
2020-07-08,12,Onbekend,0,19,19,0
2020-07-08,13,TOTAAL,3389,9776,4902,1485
2020-07-08,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-08,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-08,16,Gerapporteerde sterfgevallen in de periode van 28 juni tot 4 juli,0,0,0,0
2020-07-08,18,Plaats van overlijden,0,0,0,0
2020-07-08,20,Ziekenhuis,11,25,10,4
2020-07-08,21,Bevestigde gevallen,11,23,8,4
2020-07-08,22,Mogelijke gevallen,0,2,2,0
2020-07-08,23,Woonzorgcentrum,2,2,0,0
2020-07-08,24,Bevestigde gevallen,2,2,0N/A0N/A,0
2020-07-08,25,Mogelijke gevallen,0,0,0N/A0N/A,0
2020-07-08,26,Andere residentiële,0,0,0,0
2020-07-08,28,collectiviteiten,0,0,0,0
2020-07-08,29,Thuis en andere,0,0,0,0
2020-07-08,30,Onbekend,0,0,0,0
2020-07-08,31,TOTAAL,13,27,10,4
2020-07-09,0,Plaats van overlijden,0,0,0,0
2020-07-09,2,Ziekenhuis,1776,4786,2173,837
2020-07-09,3,Bevestigde gevallen,1669,4549,2075,805
2020-07-09,4,Mogelijke gevallen,107,237,98,32
2020-07-09,5,Woonzorgcentrum,1563,4870,2665,642
2020-07-09,6,Bevestigde gevallen,430,1291,651,210
2020-07-09,7,Mogelijke gevallen,1133,3579,2014,432
2020-07-09,8,Andere residentiële,0,0,0,0
2020-07-09,10,collectiviteiten,0,0,0,0
2020-07-09,11,Thuis en andere,31,56,19,6
2020-07-09,12,Onbekend,0,19,19,0
2020-07-09,13,TOTAAL,3389,9778,4903,1486
2020-07-09,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-09,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-09,16,Gerapporteerde sterfgevallen in de periode van 29 juni tot 5 juli,0,0,0,0
2020-07-09,18,Plaats van overlijden,0,0,0,0
2020-07-09,20,Ziekenhuis,9,22,10,3
2020-07-09,21,Bevestigde gevallen,9,20,8,3
2020-07-09,22,Mogelijke gevallen,0,2,2,0
2020-07-09,23,Woonzorgcentrum,1,2,0,1
2020-07-09,24,Bevestigde gevallen,1,1,0N/A0,
2020-07-09,25,Mogelijke gevallen,0,1,0N/A1,
2020-07-09,26,Andere residentiële,0,0,0,0
2020-07-09,28,collectiviteiten,0,0,0,0
2020-07-09,29,Thuis en andere,0,0,0,0
2020-07-09,30,Onbekend,0,0,0,0
2020-07-09,31,TOTAAL,10,24,10,4
2020-07-10,0,Plaats van overlijden,0,0,0,0
2020-07-10,2,Ziekenhuis,1776,4787,2174,837
2020-07-10,3,Bevestigde gevallen,1669,4550,2076,805
2020-07-10,4,Mogelijke gevallen,107,237,98,32
2020-07-10,5,Woonzorgcentrum,1564,4872,2666,642
2020-07-10,6,Bevestigde gevallen,431,1293,652,210
2020-07-10,7,Mogelijke gevallen,1133,3579,2014,432
2020-07-10,8,Andere residentiële,0,0,0,0
2020-07-10,10,collectiviteiten,0,0,0,0
2020-07-10,11,Thuis en andere,31,56,19,6
2020-07-10,12,Onbekend,0,19,19,0
2020-07-10,13,TOTAAL,3390,9781,4905,1486
2020-07-10,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-10,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-10,16,Gerapporteerde sterfgevallen in de periode van 30 juni tot 6 juli,0,0,0,0
2020-07-10,18,Plaats van overlijden,0,0,0,0
2020-07-10,20,Ziekenhuis,8,19,10,1
2020-07-10,21,Bevestigde gevallen,8,17,8,1
2020-07-10,22,Mogelijke gevallen,0,2,2,0
2020-07-10,23,Woonzorgcentrum,1,3,1,1
2020-07-10,24,Bevestigde gevallen,1,2,1,0
2020-07-10,25,Mogelijke gevallen,0,1,0,1
2020-07-10,26,Andere residentiële,0,0,0,0
2020-07-10,28,collectiviteiten,0,0,0,0
2020-07-10,29,Thuis en andere,0,0,0,0
2020-07-10,30,Onbekend,0,0,0,0
2020-07-10,31,TOTAAL,9,22,11,2
2020-07-11,0,Plaats van overlijden,0,0,0,0
2020-07-11,2,Ziekenhuis,1776,4788,2174,838
2020-07-11,3,Bevestigde gevallen,1669,4551,2076,806
2020-07-11,4,Mogelijke gevallen,107,237,98,32
2020-07-11,5,Woonzorgcentrum,1564,4872,2666,642
2020-07-11,6,Bevestigde gevallen,431,1293,652,210
2020-07-11,7,Mogelijke gevallen,1133,3579,2014,432
2020-07-11,8,Andere residentiële,0,0,0,0
2020-07-11,10,collectiviteiten,0,0,0,0
2020-07-11,11,Thuis en andere,31,56,19,6
2020-07-11,12,Onbekend,0,19,19,0
2020-07-11,13,TOTAAL,3390,9782,4905,1487
2020-07-11,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-11,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-11,16,Gerapporteerde sterfgevallen in de periode van 1 juli tot 7 juli,0,0,0,0
2020-07-11,18,Plaats van overlijden,0,0,0,0
2020-07-11,20,Ziekenhuis,4,13,8,1
2020-07-11,21,Bevestigde gevallen,4,12,7,1
2020-07-11,22,Mogelijke gevallen,0,1,1,0
2020-07-11,23,Woonzorgcentrum,2,4,1,1
2020-07-11,24,Bevestigde gevallen,2,3,1,0
2020-07-11,25,Mogelijke gevallen,0,1,0,1
2020-07-11,26,Andere residentiële,0,0,0,0
2020-07-11,28,collectiviteiten,0,0,0,0
2020-07-11,29,Thuis en andere,0,0,0,0
2020-07-11,30,Onbekend,0,0,0,0
2020-07-11,31,TOTAAL,6,17,9,2
2020-07-14,0,Plaats van overlijden,0,0,0,0
2020-07-14,2,Ziekenhuis,1777,4792,2176,839
2020-07-14,3,Bevestigde gevallen,1670,4554,2077,807
2020-07-14,4,Mogelijke gevallen,107,238,99,32
2020-07-14,5,Woonzorgcentrum,1565,4873,2666,642
2020-07-14,6,Bevestigde gevallen,431,1293,652,210
2020-07-14,7,Mogelijke gevallen,1134,3580,2014,432
2020-07-14,8,Andere residentiële,0,0,0,0
2020-07-14,10,collectiviteiten,0,0,0,0
2020-07-14,11,Thuis en andere,31,56,19,6
2020-07-14,12,Onbekend,0,19,19,0
2020-07-14,13,TOTAAL,3392,9787,4907,1488
2020-07-14,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-14,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-14,16,Gerapporteerde sterfgevallen in de periode van 4 juli tot 10 juli,0,0,0,0
2020-07-14,18,Plaats van overlijden,0,0,0,0
2020-07-14,20,Ziekenhuis,0,6,4,2
2020-07-14,21,Bevestigde gevallen,0N/A,6,4,2
2020-07-14,22,Mogelijke gevallen,0N/A,0,0,0
2020-07-14,23,Woonzorgcentrum,3,5,1,1
2020-07-14,24,Bevestigde gevallen,2,3,1,0
2020-07-14,25,Mogelijke gevallen,1,2,0,1
2020-07-14,26,Andere residentiële,0,0,0,0
2020-07-14,28,collectiviteiten,0,0,0,0
2020-07-14,29,Thuis en andere,0,0,0,0
2020-07-14,30,Onbekend,0,0,0,0
2020-07-14,31,TOTAAL,3,11,5,3
2020-07-15,0,Plaats van overlijden,0,0,0,0
2020-07-15,2,Ziekenhuis,1777,4793,2176,840
2020-07-15,3,Bevestigde gevallen,1670,4555,2077,808
2020-07-15,4,Mogelijke gevallen,107,238,99,32
2020-07-15,5,Woonzorgcentrum,1565,4873,2666,642
2020-07-15,6,Bevestigde gevallen,431,1293,652,210
2020-07-15,7,Mogelijke gevallen,1134,3580,2014,432
2020-07-15,8,Andere residentiële,0,0,0,0
2020-07-15,10,collectiviteiten,0,0,0,0
2020-07-15,11,Thuis en andere,31,56,19,6
2020-07-15,12,Onbekend,0,19,19,0
2020-07-15,13,TOTAAL,3392,9788,4907,1489
2020-07-15,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-15,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-15,16,Gerapporteerde sterfgevallen in de periode van 5 juli tot 11 juli,0,0,0,0
2020-07-15,18,Plaats van overlijden,0,0,0,0
2020-07-15,20,Ziekenhuis,1,7,3,3
2020-07-15,21,Bevestigde gevallen,1,7,3,3
2020-07-15,22,Mogelijke gevallen,0,0,0,0
2020-07-15,23,Woonzorgcentrum,2,4,1,1
2020-07-15,24,Bevestigde gevallen,1,2,1,0
2020-07-15,25,Mogelijke gevallen,1,2,0,1
2020-07-15,26,Andere residentiële,0,0,0,0
2020-07-15,28,collectiviteiten,0,0,0,0
2020-07-15,29,Thuis en andere,0,0,0,0
2020-07-15,30,Onbekend,0,0,0,0
2020-07-15,31,TOTAAL,3,11,4,4
2020-07-16,0,Plaats van overlijden,0,0,0,0
2020-07-16,2,Ziekenhuis,1777,4795,2178,840
2020-07-16,3,Bevestigde gevallen,1670,4556,2078,808
2020-07-16,4,Mogelijke gevallen,107,239,100,32
2020-07-16,5,Woonzorgcentrum,1565,4875,2667,643
2020-07-16,6,Bevestigde gevallen,431,1294,653,210
2020-07-16,7,Mogelijke gevallen,1134,3581,2014,433
2020-07-16,8,Andere residentiële,0,0,0,0
2020-07-16,10,collectiviteiten,0,0,0,0
2020-07-16,11,Thuis en andere,31,56,19,6
2020-07-16,12,Onbekend,0,19,19,0
2020-07-16,13,TOTAAL,3392,9792,4910,1490
2020-07-16,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-16,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-16,16,Gerapporteerde sterfgevallen in de periode van 6 juli tot 12 juli,0,0,0,0
2020-07-16,18,Plaats van overlijden,0,0,0,0
2020-07-16,20,Ziekenhuis,1,9,4,4
2020-07-16,21,Bevestigde gevallen,1,8,3,4
2020-07-16,22,Mogelijke gevallen,0,1,1,0
2020-07-16,23,Woonzorgcentrum,2,4,2,0
2020-07-16,24,Bevestigde gevallen,1,3,2,0N/A
2020-07-16,25,Mogelijke gevallen,1,1,0,0N/A
2020-07-16,26,Andere residentiële,0,0,0,0
2020-07-16,28,collectiviteiten,0,0,0,0
2020-07-16,29,Thuis en andere,0,0,0,0
2020-07-16,30,Onbekend,0,0,0,0
2020-07-16,31,TOTAAL,3,13,6,4
2020-07-17,0,Plaats van overlijden,0,0,0,0
2020-07-17,2,Ziekenhuis,1777,4798,2178,843
2020-07-17,3,Bevestigde gevallen,1670,4558,2078,810
2020-07-17,4,Mogelijke gevallen,107,240,100,33
2020-07-17,5,Woonzorgcentrum,1564,4875,2667,644
2020-07-17,6,Bevestigde gevallen,431,1295,653,211
2020-07-17,7,Mogelijke gevallen,1133,3580,2014,433
2020-07-17,8,Andere residentiële,0,0,0,0
2020-07-17,10,collectiviteiten,0,0,0,0
2020-07-17,11,Thuis en andere,31,56,19,6
2020-07-17,12,Onbekend,0,19,19,0
2020-07-17,13,TOTAAL,3391,9795,4910,1494
2020-07-17,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-17,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-17,16,Gerapporteerde sterfgevallen in de periode van 7 juli tot 13 juli,0,0,0,0
2020-07-17,18,Plaats van overlijden,0,0,0,0
2020-07-17,20,Ziekenhuis,1,9,4,4
2020-07-17,21,Bevestigde gevallen,1,8,3,4
2020-07-17,22,Mogelijke gevallen,0,1,1,0
2020-07-17,23,Woonzorgcentrum,1,3,1,1
2020-07-17,24,Bevestigde gevallen,1,3,1,1
2020-07-17,25,Mogelijke gevallen,0,0,0,0
2020-07-17,26,Andere residentiële,0,0,0,0
2020-07-17,28,collectiviteiten,0,0,0,0
2020-07-17,29,Thuis en andere,0,0,0,0
2020-07-17,30,Onbekend,0,0,0,0
2020-07-17,31,TOTAAL,2,12,5,5
2020-07-18,0,Plaats van overlijden,0,0,0,0
2020-07-18,2,Ziekenhuis,1779,4801,2178,844
2020-07-18,3,Bevestigde gevallen,1670,4559,2078,811
2020-07-18,4,Mogelijke gevallen,109,242,100,33
2020-07-18,5,Woonzorgcentrum,1565,4877,2668,644
2020-07-18,6,Bevestigde gevallen,421,1285,653,211
2020-07-18,7,Mogelijke gevallen,1144,3592,2015,433
2020-07-18,8,Andere residentiële,0,0,0,0
2020-07-18,10,collectiviteiten,0,0,0,0
2020-07-18,11,Thuis en andere,31,56,19,6
2020-07-18,12,Onbekend,0,19,19,0
2020-07-18,13,TOTAAL,3394,9800,4911,1495
2020-07-18,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-18,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-18,16,Gerapporteerde sterfgevallen in de periode van 8 juli tot 14 juli,0,0,0,0
2020-07-18,18,Plaats van overlijden,0,0,0,0
2020-07-18,20,Ziekenhuis,1,8,4,3
2020-07-18,21,Bevestigde gevallen,1,7,3,3
2020-07-18,22,Mogelijke gevallen,0,1,1,0
2020-07-18,23,Woonzorgcentrum,0,3,1,2
2020-07-18,24,Bevestigde gevallen,0N/A,2,1,1
2020-07-18,25,Mogelijke gevallen,0N/A,1,0,1
2020-07-18,26,Andere residentiële,0,0,0,0
2020-07-18,28,collectiviteiten,0,0,0,0
2020-07-18,29,Thuis en andere,0,0,0,0
2020-07-18,30,Onbekend,0,0,0,0
2020-07-18,31,TOTAAL,1,11,5,5
2020-07-21,0,Plaats van overlijden,0,0,0,0
2020-07-21,2,Ziekenhuis,1780,4806,2180,846
2020-07-21,3,Bevestigde gevallen,1670,4563,2080,813
2020-07-21,4,Mogelijke gevallen,110,243,100,33
2020-07-21,5,Woonzorgcentrum,1565,4877,2668,644
2020-07-21,6,Bevestigde gevallen,421,1285,653,211
2020-07-21,7,Mogelijke gevallen,1144,3592,2015,433
2020-07-21,8,Andere residentiële,0,0,0,0
2020-07-21,10,collectiviteiten,0,0,0,0
2020-07-21,11,Thuis en andere,31,56,19,6
2020-07-21,12,Onbekend,0,19,19,0
2020-07-21,13,TOTAAL,3395,9805,4913,1497
2020-07-21,14,Noot: Vanaf 24/04/2020 zijn er gegevens beschikbaar over de diagnostische status van sterfgevallen in woonzorgcentra in Vlaanderen,0,0,0,0
2020-07-21,15,(bevestigde en mogelijke COVID-19-gevallen).,0,0,0,0
2020-07-21,16,Gerapporteerde sterfgevallen in de periode van 11 juli tot 17 juli,0,0,0,0
2020-07-21,18,Plaats van overlijden,0,0,0,0
2020-07-21,20,Ziekenhuis,3,15,4,8
2020-07-21,21,Bevestigde gevallen,1,10,2,7
2020-07-21,22,Mogelijke gevallen,2,5,2,1
2020-07-21,23,Woonzorgcentrum,2,5,2,1
2020-07-21,24,Bevestigde gevallen,2,3,1,0
2020-07-21,25,Mogelijke gevallen,0,2,1,1
2020-07-21,26,Andere residentiële,0,0,0,0
2020-07-21,28,collectiviteiten,0,0,0,0
2020-07-21,29,Thuis en andere,0,0,0,0
2020-07-21,30,Onbekend,0,0,0,0
2020-07-21,31,TOTAAL,5,20,6,9
2020-07-22,0,Plaats van overlijden,0,0,0,0
2020-07-22,2,Ziekenhuis,1780,4806,2180,846
2020-07-22,3,Bevestigde gevallen,1670,4563,2080,813
2020-07-22,4,Mogelijke gevallen,110,243,100,33
2020-07-22,5,Woonzorgcentrum,1565,4877,2668,644
2020-07-22,6,Bevestigde gevallen,421,1285,653,211
2020-07-22,7,Mogelijke gevallen,1144,3592,2015,433
2020-07-22,8,Andere residentiële,0,0,0,0
2020-07-22,10,collectiviteiten,0,0,0,0
